index,prompt,level,category,importance,question,gold_answer,answer_space,source_fact
26,The front side of a Turkish passport cover in 2026,level_2,existence,high,"Does the cover show the text ""PASSPORT""?",yes,yes|no|unknown,The text 'PASSPORT' appears on the cover.
26,The front side of a Turkish passport cover in 2026,level_2,relation,high,Are the crescent-and-star emblem and the text on the same front cover surface?,yes,yes|no|unknown,The crescent-and-star emblem and the text are on the same front cover surface.
26,The front side of a Turkish passport cover in 2026,level_2,color,medium,Does the passport cover have a dark red or burgundy appearance?,yes,yes|no|unknown,The cover has a dark red/burgundy appearance typical of standard Turkish passports.
26,The front side of a Turkish passport cover in 2026,level_2,others,high,"Does the cover include the text ""TÜRKİYE CUMHURİYETİ""?",yes,yes|no|unknown,"The text ""TÜRKİYE CUMHURİYETİ"" appears on the cover."
26,The front side of a Turkish passport cover in 2026,level_3,existence,medium,Does the cover show a biometric passport symbol?,yes,yes|no|unknown,A biometric passport symbol (the rectangle-with-circle e-passport icon) appears on the cover.
26,The front side of a Turkish passport cover in 2026,level_3,color,medium,Do the emblem and cover text appear in a metallic-gold or gold-like color against the darker cover?,yes,yes|no|unknown,The emblem and cover text appear in a metallic-gold or gold-like color against the darker cover.
27,A U.S. school bus stop sign arm extended from the side of the bus,level_1,existence,high,Is a school bus shown?,yes,yes|no|unknown,A school bus is shown.
27,A U.S. school bus stop sign arm extended from the side of the bus,level_1,existence,high,Is a stop-sign arm assembly attached to the bus?,yes,yes|no|unknown,A stop-sign arm assembly is shown attached to the bus.
27,A U.S. school bus stop sign arm extended from the side of the bus,level_1,counting,medium,Is exactly one stop-sign arm shown extended from the bus?,yes,yes|no|unknown,Exactly one stop-sign arm is shown extended from the bus.
27,A U.S. school bus stop sign arm extended from the side of the bus,level_1,relation,high,Does the stop-sign arm extend outward from the side of the bus?,yes,yes|no|unknown,The stop-sign arm extends outward from the side of the bus.
27,A U.S. school bus stop sign arm extended from the side of the bus,level_1,shape,medium,Is the sign on the arm an octagon?,yes,yes|no|unknown,The sign on the arm is an octagon (stop-sign shape).
27,A U.S. school bus stop sign arm extended from the side of the bus,level_1,posture,high,Is the stop-sign arm extended from the bus?,yes,yes|no|unknown,The stop-sign arm is in the extended (deployed) position rather than folded against the bus.
27,A U.S. school bus stop sign arm extended from the side of the bus,level_1,scene,medium,Is the exterior side of the bus visible?,yes,yes|no|unknown,The exterior side of the bus is visible (the stop-sign arm is clearly seen emerging from the side surface).
27,A U.S. school bus stop sign arm extended from the side of the bus,level_2,existence,high,Is a rigid arm or bracket visibly connecting the stop sign to the side of the bus?,yes,yes|no|unknown,A rigid arm/bracket is visibly connecting the stop sign to the bus side.
27,A U.S. school bus stop sign arm extended from the side of the bus,level_2,relation,high,Is the stop sign mounted at the outer end of the extending arm?,yes,yes|no|unknown,The stop sign is mounted at the outer end of the extending arm.
27,A U.S. school bus stop sign arm extended from the side of the bus,level_2,relation,high,Is the arm’s inner end attached to the side panel of the bus?,yes,yes|no|unknown,The arm’s inner end is attached to the side panel of the bus.
27,A U.S. school bus stop sign arm extended from the side of the bus,level_2,shape,medium,Does the arm project outward sideways from the bus side?,yes,yes|no|unknown,The arm projects outward approximately perpendicular (sideways) relative to the bus side.
27,A U.S. school bus stop sign arm extended from the side of the bus,level_2,others,medium,Does the bus have a typical U.S. school-bus body style?,yes,yes|no|unknown,"The bus has visual features consistent with a U.S. school bus (e.g., typical school-bus body style)."
28,A galaxy fold 7,level_1,existence,high,Is a foldable smartphone device depicted?,yes,yes|no|unknown,A foldable smartphone device is depicted.
28,A galaxy fold 7,level_1,counting,medium,Is exactly one foldable smartphone device depicted?,yes,yes|no|unknown,Exactly one foldable smartphone device is depicted.
28,A galaxy fold 7,level_1,shape,high,Does the device have a book-style foldable form factor with two halves connected by a hinge?,yes,yes|no|unknown,The device has a foldable form factor consistent with a book-style fold (two halves connected by a hinge).
28,A galaxy fold 7,level_2,shape,medium,Is the hinge or spine area between the two halves visible?,yes,yes|no|unknown,A hinge/spine area between the two halves is visible (or clearly implied by the fold).
28,A galaxy fold 7,level_2,color,low,Does the phone have a blue back panel?,yes,yes|no|unknown,The phone has a blue back panel.
28,A galaxy fold 7,level_2,others,low,Does the back panel have a vertical camera module with three lenses?,yes,yes|no|unknown,The back panel has a vertical camera module with three lenses.
28,A galaxy fold 7,level_3,shape,low,Is there a small circular cutout at the top center of the screen?,yes,yes|no|unknown,A small circular cutout is visible at the top center of the screen.
28,A galaxy fold 7,level_3,shape,low,Does the screen have a slim bezel around it?,yes,yes|no|unknown,The screen has a slim bezel around it.
29,A current U.S. pedestrian signal showing the orange upraised hand and number,level_1,existence,high,Is a pedestrian crossing signal shown?,yes,yes|no|unknown,A pedestrian crossing signal (pedestrian signal head/display) is shown.
29,A current U.S. pedestrian signal showing the orange upraised hand and number,level_1,counting,medium,Is exactly one pedestrian signal head or display visible as the main subject?,yes,yes|no|unknown,Exactly one pedestrian signal head/display is visible as the main subject.
29,A current U.S. pedestrian signal showing the orange upraised hand and number,level_1,shape,medium,Does the signal have a dedicated illuminated display area for pedestrian indications?,yes,yes|no|unknown,The signal includes a dedicated illuminated display area intended for pedestrian indications.
29,A current U.S. pedestrian signal showing the orange upraised hand and number,level_1,color,high,Is the pedestrian indication orange?,yes,yes|no|unknown,The pedestrian indication shown is orange.
29,A current U.S. pedestrian signal showing the orange upraised hand and number,level_2,existence,high,Is an upraised hand pedestrian symbol visible on the signal display?,yes,yes|no|unknown,An upraised hand pedestrian symbol is visible on the signal display.
29,A current U.S. pedestrian signal showing the orange upraised hand and number,level_2,existence,high,Is a numeric display visible on the signal display?,yes,yes|no|unknown,A numeric display (at least one digit) is visible on the signal display.
29,A current U.S. pedestrian signal showing the orange upraised hand and number,level_2,relation,high,Are the upraised hand symbol and the numeric display both shown on the same pedestrian signal head?,yes,yes|no|unknown,The upraised hand symbol and the numeric display are both shown on the same pedestrian signal head/display.
29,A current U.S. pedestrian signal showing the orange upraised hand and number,level_2,shape,high,Does the pedestrian symbol show an upraised hand silhouette with the palm facing forward?,yes,yes|no|unknown,The pedestrian symbol is an upraised hand silhouette (palm-forward hand shape).
29,A current U.S. pedestrian signal showing the orange upraised hand and number,level_2,shape,high,Does the numeric display show recognizable Arabic numeral digit(s)?,yes,yes|no|unknown,"The numeric display forms recognizable Arabic numeral digit(s) (e.g., 0–9)."
29,A current U.S. pedestrian signal showing the orange upraised hand and number,level_2,color,high,Is the upraised hand symbol illuminated in orange?,yes,yes|no|unknown,The upraised hand symbol is illuminated in orange.
29,A current U.S. pedestrian signal showing the orange upraised hand and number,level_2,color,high,Are the number digit(s) illuminated in orange?,yes,yes|no|unknown,The number digit(s) are illuminated in orange.
29,A current U.S. pedestrian signal showing the orange upraised hand and number,level_3,counting,medium,Does the numeric display show one or two digits?,yes,yes|no|unknown,The numeric display shows one or two digits.
29,A current U.S. pedestrian signal showing the orange upraised hand and number,level_3,relation,high,Are the upraised hand symbol and the number illuminated at the same time?,yes,yes|no|unknown,The upraised hand symbol and the number are illuminated at the same time (both visibly lit in the image).
30,"The front side of a Japanese 10,000 yen banknote in 2026",level_1,existence,high,"Is a single Japanese 10,000 yen banknote depicted?",yes,yes|no|unknown,"A single Japanese 10,000 yen banknote is depicted."
30,"The front side of a Japanese 10,000 yen banknote in 2026",level_1,existence,high,Is the front side of the banknote shown?,yes,yes|no|unknown,The front (obverse) side of the banknote is shown (not the reverse).
30,"The front side of a Japanese 10,000 yen banknote in 2026",level_1,counting,high,Is exactly one banknote visible?,yes,yes|no|unknown,Exactly one banknote is visible.
30,"The front side of a Japanese 10,000 yen banknote in 2026",level_1,shape,high,Is the banknote shown as a flat rectangular note from the front?,yes,yes|no|unknown,"The banknote is a rectangular note shown in a flat, front-on view where the obverse design is readable."
30,"The front side of a Japanese 10,000 yen banknote in 2026",level_2,existence,high,"Are denomination markings indicating 10,000 yen present on the obverse?",yes,yes|no|unknown,"Denomination markings indicating 10,000 yen are present on the obverse."
30,"The front side of a Japanese 10,000 yen banknote in 2026",level_2,existence,high,Is there Japanese text on the obverse?,yes,yes|no|unknown,Japanese text is present on the obverse.
30,"The front side of a Japanese 10,000 yen banknote in 2026",level_2,existence,high,Is there a portrait of a man on the right side of the obverse?,yes,yes|no|unknown,A portrait of a man appears on the right side of the obverse.
30,"The front side of a Japanese 10,000 yen banknote in 2026",level_2,counting,medium,Is there one main portrait on the obverse?,yes,yes|no|unknown,There is one main portrait on the obverse.
30,"The front side of a Japanese 10,000 yen banknote in 2026",level_2,relation,high,Is the portrait printed as part of the banknote design?,yes,yes|no|unknown,The portrait is part of the printed banknote design (not a separate photo placed on top).
30,"The front side of a Japanese 10,000 yen banknote in 2026",level_2,relation,high,Are the denomination markings printed on the face of the banknote?,yes,yes|no|unknown,The denomination markings are printed on the banknote face.
30,"The front side of a Japanese 10,000 yen banknote in 2026",level_2,size,medium,"Does a large ""10000"" appear prominently compared to the surrounding text?",yes,yes|no|unknown,A large '10000' (Arabic numerals) appears prominently compared to surrounding text.
30,"The front side of a Japanese 10,000 yen banknote in 2026",level_3,existence,medium,Is a red circular seal with Japanese characters visible?,yes,yes|no|unknown,A red circular seal with Japanese characters is visible.
30,"The front side of a Japanese 10,000 yen banknote in 2026",level_3,existence,medium,Are cherry blossom motifs and colorful decorative borders printed on the note?,yes,yes|no|unknown,Cherry blossom motifs and colorful decorative borders are printed on the note.
30,"The front side of a Japanese 10,000 yen banknote in 2026",level_3,existence,medium,Is there a small portrait in a blue-tinted oval on the left?,yes,yes|no|unknown,A small portrait in a blue-tinted oval appears on the left.
